E01004613,Wandsworth,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2011,2
E01000368,Bexley,Violence Against the Person,Assault with Injury,1,2013,1
E01003934,Southwark,Violence Against the Person,Offensive Weapon,0,2011,12
E01000830,Bromley,Criminal Damage,Criminal Damage To Other Building,0,2010,5
E01002249,Havering,Criminal Damage,Criminal Damage To Other Building,0,2012,11
E01002506,Hillingdon,Criminal Damage,Criminal Damage To Other Building,1,2009,6
E01002073,Haringey,Theft and Handling,Other Theft,3,2010,10
E01000827,Bromley,Criminal Damage,Criminal Damage To Other Building,0,2015,4
E01000046,Barking and Dagenham,Drugs,Possession Of Drugs,0,2011,2
E01003549,Newham,Other Notifiable Offences,Other Notifiable,0,2013,3
E01002509,Hillingdon,Violence Against the Person,Offensive Weapon,0,2014,5
E01002045,Haringey,Violence Against the Person,Offensive Weapon,0,2010,7
E01004712,Westminster,Robbery,Personal Property,0,2009,11
E01000369,Bexley,Criminal Damage,Criminal Damage To Motor Vehicle,0,2008,5
E01001825,Hackney,Drugs,Possession Of Drugs,0,2013,12
E01002775,Islington,Robbery,Business Property,0,2009,5
E01002839,Kensington and Chelsea,Theft and Handling,Theft From Motor Vehicle,0,2015,7
E01004388,Waltham Forest,Criminal Damage,Criminal Damage To Other Building,0,2008,1
E01001762,Hackney,Violence Against the Person,Wounding/GBH,1,2015,2
E01001996,Haringey,Drugs,Possession Of Drugs,0,2009,10
E01002227,Harrow,Burglary,Burglary in Other Buildings,0,2008,10
E01003095,Lambeth,Violence Against the Person,Offensive Weapon,0,2016,8
E01003788,Redbridge,Theft and Handling,Theft/Taking of Pedal Cycle,0,2009,8
E01003076,Lambeth,Theft and Handling,Handling Stolen Goods,0,2016,9
E01003235,Lewisham,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2016,4
E01004003,Southwark,Theft and Handling,Handling Stolen Goods,0,2015,11
E01003119,Lambeth,Other Notifiable Offences,Other Notifiable,0,2012,1
E01002539,Hillingdon,Burglary,Burglary in Other Buildings,0,2011,9
E01002734,Islington,Other Notifiable Offences,Other Notifiable,1,2011,2
E01001545,Enfield,Theft and Handling,Other Theft Person,0,2012,7
E01003589,Newham,Violence Against the Person,Other violence,0,2012,7
E01000015,Barking and Dagenham,Violence Against the Person,Offensive Weapon,0,2015,1
E01001117,Croydon,Theft and Handling,Theft/Taking of Pedal Cycle,2,2009,10
E01001792,Hackney,Fraud or Forgery,Counted per Victim,0,2012,3
E01001319,Ealing,Criminal Damage,Criminal Damage To Dwelling,0,2016,5
E01000449,Bexley,Robbery,Personal Property,0,2008,4
E01003365,Merton,Other Notifiable Offences,Other Notifiable,0,2010,11
E01001650,Greenwich,Drugs,Drug Trafficking,0,2015,5
E01001311,Ealing,Other Notifiable Offences,Other Notifiable,0,2014,10
E01002176,Harrow,Criminal Damage,Criminal Damage To Dwelling,0,2015,6
E01000985,Croydon,Drugs,Possession Of Drugs,0,2012,5
E01000399,Bexley,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2015,12
E01000565,Brent,Theft and Handling,Theft From Shops,0,2014,4
E01004720,Westminster,Criminal Damage,Criminal Damage To Other Building,0,2008,10
E01002831,Kensington and Chelsea,Theft and Handling,Handling Stolen Goods,1,2013,8
E01000848,Camden,Theft and Handling,Handling Stolen Goods,0,2014,1
E01003401,Merton,Criminal Damage,Criminal Damage To Motor Vehicle,0,2014,6
E01001555,Enfield,Theft and Handling,Theft From Shops,3,2016,5
E01032568,Bromley,Theft and Handling,Other Theft Person,0,2009,6
E01001826,Hackney,Theft and Handling,Other Theft Person,0,2010,5
E01002060,Haringey,Drugs,Possession Of Drugs,0,2010,7
E01001347,Ealing,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2009,12
E01004135,Sutton,Theft and Handling,Other Theft Person,0,2010,3
E01004103,Sutton,Burglary,Burglary in a Dwelling,0,2011,3
E01001737,Hackney,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2008,12
E01002423,Hillingdon,Burglary,Burglary in Other Buildings,1,2016,4
E01000833,Bromley,Violence Against the Person,Common Assault,0,2009,10
E01002708,Islington,Drugs,Possession Of Drugs,4,2009,11
E01001211,Ealing,Theft and Handling,Theft From Motor Vehicle,1,2013,9
E01033486,Islington,Criminal Damage,Other Criminal Damage,0,2015,12
E01001391,Enfield,Theft and Handling,Other Theft,0,2010,11
E01001435,Enfield,Theft and Handling,Other Theft Person,0,2011,11
E01002868,Kensington and Chelsea,Other Notifiable Offences,Other Notifiable,0,2012,10
E01032742,Havering,Drugs,Possession Of Drugs,1,2014,3
E01004392,Waltham Forest,Theft and Handling,Other Theft Person,10,2013,7
E01033153,Waltham Forest,Criminal Damage,Criminal Damage To Dwelling,0,2012,3
E01004605,Wandsworth,Other Notifiable Offences,Other Notifiable,0,2010,3
E01002119,Harrow,Violence Against the Person,Harassment,0,2012,11
E01003534,Newham,Violence Against the Person,Assault with Injury,0,2013,6
E01002909,Kensington and Chelsea,Violence Against the Person,Offensive Weapon,0,2010,3
E01002098,Haringey,Theft and Handling,Theft From Shops,0,2013,4
E01001012,Croydon,Criminal Damage,Other Criminal Damage,0,2015,3
E01033324,Lewisham,Violence Against the Person,Wounding/GBH,0,2008,8
E01003246,Lewisham,Robbery,Personal Property,3,2015,1
E01033570,Richmond upon Thames,Burglary,Burglary in a Dwelling,0,2011,4
E01000416,Bexley,Violence Against the Person,Common Assault,0,2008,5
E01001953,Hammersmith and Fulham,Criminal Damage,Criminal Damage To Other Building,0,2010,9
E01001442,Enfield,Criminal Damage,Criminal Damage To Other Building,0,2009,6
E01002596,Hounslow,Theft and Handling,Other Theft,2,2009,3
E01001158,Croydon,Robbery,Personal Property,0,2013,11
E01002092,Haringey,Robbery,Personal Property,0,2008,10
E01002676,Hounslow,Criminal Damage,Criminal Damage To Other Building,0,2013,3
E01000401,Bexley,Criminal Damage,Criminal Damage To Other Building,0,2016,11
E01002383,Havering,Criminal Damage,Other Criminal Damage,0,2008,8
E01004412,Waltham Forest,Violence Against the Person,Harassment,0,2011,2
E01003539,Newham,Criminal Damage,Criminal Damage To Motor Vehicle,1,2010,6
E01000502,Brent,Violence Against the Person,Common Assault,0,2009,10
E01002028,Haringey,Theft and Handling,Other Theft,1,2012,3
E01000942,Camden,Robbery,Personal Property,1,2008,4
E01001542,Enfield,Other Notifiable Offences,Other Notifiable,0,2014,9
E01004168,Sutton,Drugs,Drug Trafficking,0,2009,11
E01001512,Enfield,Violence Against the Person,Assault with Injury,0,2010,1
E01000315,Barnet,Theft and Handling,Handling Stolen Goods,0,2014,12
E01001834,Hackney,Robbery,Personal Property,0,2011,11
E01033100,Wandsworth,Criminal Damage,Criminal Damage To Motor Vehicle,0,2009,10
E01002831,Kensington and Chelsea,Criminal Damage,Criminal Damage To Motor Vehicle,1,2016,2
E01002555,Hounslow,Fraud or Forgery,Counted per Victim,0,2016,2
E01000185,Barnet,Fraud or Forgery,Other Fraud & Forgery,0,2013,5
E01004340,Waltham Forest,Theft and Handling,Theft/Taking of Pedal Cycle,0,2014,5
E01004027,Southwark,Criminal Damage,Criminal Damage To Dwelling,0,2015,3
E01000353,Bexley,Theft and Handling,Motor Vehicle Interference & Tampering,1,2009,10
E01001097,Croydon,Theft and Handling,Theft From Motor Vehicle,7,2014,7
E01004508,Wandsworth,Criminal Damage,Criminal Damage To Motor Vehicle,1,2015,5
E01000823,Bromley,Burglary,Burglary in a Dwelling,1,2010,8
E01002889,Kensington and Chelsea,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2009,12
E01000252,Barnet,Criminal Damage,Criminal Damage To Dwelling,0,2008,10
E01000711,Bromley,Theft and Handling,Theft From Shops,0,2011,3
E01001584,Greenwich,Criminal Damage,Other Criminal Damage,0,2015,8
E01004511,Wandsworth,Theft and Handling,Other Theft,0,2010,6
E01001506,Enfield,Violence Against the Person,Other violence,0,2013,3
E01003077,Lambeth,Violence Against the Person,Murder,0,2010,5
E01001282,Ealing,Violence Against the Person,Other violence,0,2016,1
E01004214,Tower Hamlets,Theft and Handling,Theft From Motor Vehicle,1,2016,1
E01002646,Hounslow,Robbery,Business Property,0,2013,7
E01003004,Kingston upon Thames,Theft and Handling,Theft/Taking of Pedal Cycle,0,2009,12
E01004748,Westminster,Theft and Handling,Motor Vehicle Interference & Tampering,0,2015,10
E01001068,Croydon,Violence Against the Person,Harassment,1,2010,9
E01001722,Hackney,Criminal Damage,Criminal Damage To Dwelling,1,2011,10
E01003520,Newham,Theft and Handling,Theft/Taking of Pedal Cycle,0,2013,12
E01001848,Hackney,Robbery,Personal Property,0,2016,1
E01000456,Bexley,Drugs,Possession Of Drugs,0,2016,1
E01000896,Camden,Criminal Damage,Other Criminal Damage,0,2014,9
E01000415,Bexley,Burglary,Burglary in a Dwelling,1,2016,4
E01000051,Barking and Dagenham,Theft and Handling,Theft/Taking of Pedal Cycle,0,2009,12
E01003762,Redbridge,Drugs,Possession Of Drugs,0,2010,8
E01001179,Croydon,Theft and Handling,Other Theft,2,2011,5
E01002474,Hillingdon,Criminal Damage,Criminal Damage To Other Building,0,2014,11
E01004275,Tower Hamlets,Theft and Handling,Motor Vehicle Interference & Tampering,0,2011,12
E01004230,Tower Hamlets,Drugs,Drug Trafficking,0,2009,3
E01001207,Ealing,Drugs,Drug Trafficking,0,2011,3
E01000850,Camden,Theft and Handling,Theft From Shops,19,2015,9
E01002428,Hillingdon,Violence Against the Person,Other violence,0,2014,10
E01001010,Croydon,Fraud or Forgery,Counted per Victim,0,2012,3
E01002010,Haringey,Theft and Handling,Motor Vehicle Interference & Tampering,0,2011,4
E01001964,Haringey,Robbery,Personal Property,0,2009,12
E01004141,Sutton,Violence Against the Person,Wounding/GBH,0,2016,7
E01004259,Tower Hamlets,Drugs,Other Drugs,0,2011,7
E01001230,Ealing,Violence Against the Person,Offensive Weapon,0,2015,8
E01033490,Islington,Other Notifiable Offences,Other Notifiable,0,2014,8
E01003401,Merton,Theft and Handling,Theft/Taking of Pedal Cycle,0,2016,5
E01002038,Haringey,Criminal Damage,Criminal Damage To Other Building,0,2012,8
E01002249,Havering,Violence Against the Person,Assault with Injury,0,2008,5
E01003229,Lewisham,Theft and Handling,Theft From Shops,2,2012,6
E01002605,Hounslow,Theft and Handling,Other Theft Person,0,2008,4
E01000071,Barking and Dagenham,Criminal Damage,Other Criminal Damage,0,2014,8
E01003197,Lewisham,Other Notifiable Offences,Going Equipped,0,2008,6
E01001907,Hammersmith and Fulham,Other Notifiable Offences,Other Notifiable,0,2014,5
E01002320,Havering,Violence Against the Person,Wounding/GBH,0,2008,9
E01002146,Harrow,Criminal Damage,Criminal Damage To Dwelling,0,2009,9
E01002813,Kensington and Chelsea,Robbery,Personal Property,0,2008,5
E01001527,Enfield,Violence Against the Person,Assault with Injury,0,2012,8
E01002700,Islington,Violence Against the Person,Common Assault,0,2008,7
E01004295,Tower Hamlets,Robbery,Business Property,0,2011,8
E01001320,Ealing,Burglary,Burglary in Other Buildings,1,2013,2
E01000553,Brent,Criminal Damage,Criminal Damage To Dwelling,0,2013,9
E01003395,Merton,Robbery,Business Property,0,2012,9
E01001798,Hackney,Criminal Damage,Other Criminal Damage,1,2014,8
E01003460,Merton,Violence Against the Person,Assault with Injury,0,2016,9
E01002742,Islington,Theft and Handling,Theft/Taking of Pedal Cycle,0,2009,2
E01003413,Merton,Theft and Handling,Theft From Shops,0,2013,10
E01001654,Greenwich,Other Notifiable Offences,Other Notifiable,0,2014,4
E01000957,Camden,Criminal Damage,Other Criminal Damage,1,2009,11
E01033093,Wandsworth,Violence Against the Person,Harassment,0,2010,5
E01001979,Haringey,Burglary,Burglary in Other Buildings,1,2016,1
E01002262,Havering,Drugs,Drug Trafficking,0,2009,10
E01001387,Ealing,Theft and Handling,Motor Vehicle Interference & Tampering,0,2016,9
E01001820,Hackney,Theft and Handling,Handling Stolen Goods,0,2014,12
E01000728,Bromley,Theft and Handling,Other Theft,4,2012,8
E01004003,Southwark,Other Notifiable Offences,Other Notifiable,0,2011,5
E01003260,Lewisham,Other Notifiable Offences,Other Notifiable,0,2015,5
E01002665,Hounslow,Violence Against the Person,Assault with Injury,0,2016,11
E01002957,Kingston upon Thames,Drugs,Possession Of Drugs,0,2010,5
E01002100,Haringey,Violence Against the Person,Offensive Weapon,0,2016,5
E01002899,Kensington and Chelsea,Robbery,Business Property,0,2014,8
E01002607,Hounslow,Criminal Damage,Criminal Damage To Dwelling,0,2014,11
E01004427,Waltham Forest,Violence Against the Person,Other violence,2,2011,6
E01000193,Barnet,Violence Against the Person,Murder,0,2015,8
E01001827,Hackney,Theft and Handling,Theft/Taking of Pedal Cycle,0,2016,9
E01002264,Havering,Theft and Handling,Theft/Taking Of Motor Vehicle,2,2012,2
E01004584,Wandsworth,Violence Against the Person,Assault with Injury,0,2015,4
E01003292,Lewisham,Drugs,Possession Of Drugs,0,2013,5
E01003532,Newham,Fraud or Forgery,Counted per Victim,0,2016,7
E01003784,Redbridge,Violence Against the Person,Wounding/GBH,0,2016,4
E01003759,Redbridge,Violence Against the Person,Wounding/GBH,0,2013,4
E01004481,Wandsworth,Drugs,Drug Trafficking,0,2014,7
E01032740,City of London,Other Notifiable Offences,Other Notifiable,0,2014,11
E01001727,Hackney,Theft and Handling,Theft/Taking of Pedal Cycle,0,2008,9
E01001371,Ealing,Violence Against the Person,Assault with Injury,0,2013,9
E01001987,Haringey,Criminal Damage,Criminal Damage To Dwelling,0,2010,3
E01003960,Southwark,Robbery,Business Property,0,2013,7
E01002836,Kensington and Chelsea,Burglary,Burglary in Other Buildings,0,2008,12
E01004697,Westminster,Theft and Handling,Other Theft Person,0,2010,4
E01004572,Wandsworth,Theft and Handling,Handling Stolen Goods,0,2010,1
E01000980,Croydon,Burglary,Burglary in a Dwelling,1,2012,11
E01002822,Kensington and Chelsea,Theft and Handling,Other Theft,3,2016,6
E01000305,Barnet,Drugs,Drug Trafficking,0,2016,2
E01001410,Enfield,Fraud or Forgery,Other Fraud & Forgery,0,2016,3
E01004390,Waltham Forest,Robbery,Personal Property,0,2010,7
E01000693,Bromley,Robbery,Personal Property,0,2015,12
E01000476,Brent,Violence Against the Person,Wounding/GBH,0,2015,8
E01002511,Hillingdon,Criminal Damage,Criminal Damage To Other Building,0,2016,4
E01004080,Sutton,Violence Against the Person,Harassment,0,2014,12
E01000326,Bexley,Theft and Handling,Motor Vehicle Interference & Tampering,0,2012,6
E01002155,Harrow,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2013,2
E01000790,Bromley,Fraud or Forgery,Counted per Victim,0,2011,9
E01002970,Kingston upon Thames,Burglary,Burglary in a Dwelling,0,2008,2
E01004027,Southwark,Theft and Handling,Theft From Shops,1,2009,12
E01003210,Lewisham,Theft and Handling,Other Theft,2,2012,1
E01002596,Hounslow,Violence Against the Person,Offensive Weapon,0,2014,2
E01002535,Hillingdon,Other Notifiable Offences,Other Notifiable,2,2016,10
E01004038,Southwark,Fraud or Forgery,Other Fraud & Forgery,0,2015,8
E01002139,Harrow,Theft and Handling,Motor Vehicle Interference & Tampering,0,2009,4
E01002694,Islington,Violence Against the Person,Common Assault,0,2012,11
E01004582,Wandsworth,Theft and Handling,Other Theft,5,2010,7
E01000699,Bromley,Violence Against the Person,Other violence,0,2012,9
E01002320,Havering,Theft and Handling,Theft From Shops,0,2014,10
E01000421,Bexley,Other Notifiable Offences,Other Notifiable,0,2011,7
E01003468,Merton,Criminal Damage,Other Criminal Damage,0,2010,10
E01001795,Hackney,Theft and Handling,Motor Vehicle Interference & Tampering,0,2012,2
E01000009,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,1,2009,2
E01002857,Kensington and Chelsea,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2012,9
E01004086,Sutton,Criminal Damage,Criminal Damage To Dwelling,0,2013,12
E01004530,Wandsworth,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2010,8
E01001945,Hammersmith and Fulham,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2008,6
E01002554,Hillingdon,Drugs,Possession Of Drugs,1,2010,2
E01002190,Harrow,Drugs,Drug Trafficking,0,2010,9
E01032834,Southwark,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2011,2
E01000853,Camden,Robbery,Business Property,0,2013,3
E01000853,Camden,Theft and Handling,Handling Stolen Goods,0,2009,8
E01001173,Croydon,Burglary,Burglary in a Dwelling,0,2013,2
E01002095,Haringey,Criminal Damage,Criminal Damage To Other Building,0,2008,4
E01001127,Croydon,Violence Against the Person,Assault with Injury,1,2011,1
E01004403,Waltham Forest,Other Notifiable Offences,Other Notifiable,0,2011,9
E01000219,Barnet,Theft and Handling,Other Theft Person,0,2009,12
E01003868,Richmond upon Thames,Violence Against the Person,Offensive Weapon,0,2012,4
E01002243,Havering,Robbery,Personal Property,2,2016,10
E01000972,Camden,Violence Against the Person,Offensive Weapon,0,2014,11
E01003712,Redbridge,Drugs,Drug Trafficking,0,2015,3
E01003641,Redbridge,Criminal Damage,Criminal Damage To Dwelling,0,2014,4
E01000962,Camden,Robbery,Business Property,0,2009,1
E01004413,Waltham Forest,Violence Against the Person,Wounding/GBH,0,2012,3
E01002692,Hounslow,Other Notifiable Offences,Other Notifiable,0,2013,4
E01003909,Richmond upon Thames,Burglary,Burglary in a Dwelling,1,2013,2
E01002929,Kingston upon Thames,Robbery,Personal Property,0,2013,7
E01004619,Wandsworth,Other Notifiable Offences,Other Notifiable,0,2015,6
E01004661,Westminster,Violence Against the Person,Assault with Injury,3,2008,3
E01033578,Newham,Theft and Handling,Theft/Taking of Pedal Cycle,0,2009,3
E01004315,Tower Hamlets,Violence Against the Person,Wounding/GBH,1,2015,2
E01002314,Havering,Violence Against the Person,Harassment,1,2013,10
E01001604,Greenwich,Violence Against the Person,Assault with Injury,1,2010,9
E01001055,Croydon,Criminal Damage,Criminal Damage To Other Building,0,2008,4
E01002338,Havering,Other Notifiable Offences,Other Notifiable,0,2008,7
E01001108,Croydon,Violence Against the Person,Wounding/GBH,0,2010,7
E01004749,Westminster,Burglary,Burglary in a Dwelling,1,2010,11
E01001185,Croydon,Criminal Damage,Criminal Damage To Motor Vehicle,0,2013,1
E01003926,Southwark,Violence Against the Person,Wounding/GBH,0,2015,7
E01002924,Kingston upon Thames,Robbery,Personal Property,0,2014,3
E01000524,Brent,Drugs,Other Drugs,0,2012,7
E01032789,Hammersmith and Fulham,Violence Against the Person,Wounding/GBH,0,2009,3
E01001569,Enfield,Violence Against the Person,Assault with Injury,0,2015,6
E01000376,Bexley,Theft and Handling,Other Theft,0,2013,12
E01002213,Harrow,Theft and Handling,Motor Vehicle Interference & Tampering,0,2012,3
E01003013,Lambeth,Theft and Handling,Other Theft,30,2010,4
E01001128,Croydon,Other Notifiable Offences,Other Notifiable,1,2014,12
E01000241,Barnet,Burglary,Burglary in Other Buildings,0,2011,2
E01000213,Barnet,Theft and Handling,Handling Stolen Goods,0,2011,8
E01000607,Brent,Violence Against the Person,Common Assault,0,2013,1
E01004342,Waltham Forest,Violence Against the Person,Other violence,0,2011,7
E01003997,Southwark,Violence Against the Person,Other violence,0,2008,3
E01004012,Southwark,Theft and Handling,Theft From Shops,0,2012,3
E01000714,Bromley,Burglary,Burglary in a Dwelling,1,2008,8
E01004058,Southwark,Theft and Handling,Theft From Shops,0,2010,7
E01001608,Greenwich,Criminal Damage,Criminal Damage To Other Building,0,2012,6
E01004659,Westminster,Theft and Handling,Theft From Motor Vehicle,2,2016,5
E01002098,Haringey,Robbery,Business Property,0,2010,11
E01001462,Enfield,Violence Against the Person,Wounding/GBH,0,2011,9
E01003905,Richmond upon Thames,Violence Against the Person,Harassment,0,2011,7
E01002121,Harrow,Theft and Handling,Theft/Taking of Pedal Cycle,0,2015,1
E01001053,Croydon,Criminal Damage,Criminal Damage To Dwelling,0,2011,9
E01003467,Merton,Drugs,Possession Of Drugs,0,2011,4
E01000882,Camden,Violence Against the Person,Offensive Weapon,0,2011,2
E01003779,Redbridge,Criminal Damage,Criminal Damage To Dwelling,0,2015,5
E01002183,Harrow,Sexual Offences,Other Sexual,0,2013,11
E01003399,Merton,Criminal Damage,Criminal Damage To Dwelling,0,2010,9
E01000200,Barnet,Violence Against the Person,Offensive Weapon,0,2013,10
E01003217,Lewisham,Criminal Damage,Criminal Damage To Other Building,0,2013,10
E01001916,Hammersmith and Fulham,Theft and Handling,Handling Stolen Goods,0,2008,1
E01000955,Camden,Violence Against the Person,Murder,0,2012,4
E01001430,Enfield,Robbery,Personal Property,2,2016,7
E01003594,Newham,Theft and Handling,Motor Vehicle Interference & Tampering,0,2014,9
E01003640,Redbridge,Sexual Offences,Rape,0,2014,4
E01001587,Greenwich,Robbery,Personal Property,0,2013,11
E01033488,Islington,Violence Against the Person,Offensive Weapon,0,2012,8
E01001543,Enfield,Other Notifiable Offences,Other Notifiable,0,2016,7
E01003403,Merton,Criminal Damage,Other Criminal Damage,0,2009,5
E01001764,Hackney,Burglary,Burglary in a Dwelling,0,2011,6
E01002872,Kensington and Chelsea,Sexual Offences,Other Sexual,0,2012,1
E01000628,Brent,Criminal Damage,Criminal Damage To Dwelling,1,2011,6
E01002065,Haringey,Violence Against the Person,Wounding/GBH,0,2011,1
E01003923,Southwark,Criminal Damage,Other Criminal Damage,1,2012,7
E01000332,Bexley,Criminal Damage,Criminal Damage To Motor Vehicle,0,2015,6
E01001806,Hackney,Violence Against the Person,Common Assault,0,2013,4
E01000126,Barnet,Burglary,Burglary in a Dwelling,3,2008,12
E01002005,Haringey,Criminal Damage,Criminal Damage To Dwelling,0,2013,8
E01000019,Barking and Dagenham,Criminal Damage,Criminal Damage To Dwelling,0,2015,2
E01004290,Tower Hamlets,Robbery,Personal Property,1,2016,7
E01001595,Greenwich,Violence Against the Person,Harassment,2,2008,1
E01003854,Richmond upon Thames,Theft and Handling,Handling Stolen Goods,2,2011,11
E01004510,Wandsworth,Theft and Handling,Motor Vehicle Interference & Tampering,0,2016,10
E01002989,Kingston upon Thames,Criminal Damage,Criminal Damage To Other Building,0,2012,2
E01003057,Lambeth,Criminal Damage,Criminal Damage To Other Building,0,2016,9
E01002317,Havering,Violence Against the Person,Other violence,0,2011,12
E01001277,Ealing,Theft and Handling,Other Theft Person,0,2015,3
E01004638,Wandsworth,Robbery,Personal Property,0,2008,7
E01004576,Wandsworth,Burglary,Burglary in a Dwelling,0,2012,12
E01002498,Hillingdon,Criminal Damage,Criminal Damage To Other Building,1,2016,10
E01000492,Brent,Burglary,Burglary in a Dwelling,1,2011,3
E01003703,Redbridge,Drugs,Drug Trafficking,1,2014,6
E01003029,Lambeth,Criminal Damage,Other Criminal Damage,0,2014,9
E01004545,Wandsworth,Criminal Damage,Criminal Damage To Other Building,1,2009,7
E01004526,Wandsworth,Theft and Handling,Theft/Taking of Pedal Cycle,0,2009,1
E01003253,Lewisham,Violence Against the Person,Murder,1,2013,5
E01002293,Havering,Robbery,Personal Property,2,2008,9
E01004190,Sutton,Theft and Handling,Theft/Taking of Pedal Cycle,0,2016,10
E01033604,Westminster,Theft and Handling,Theft From Motor Vehicle,2,2013,2
E01003874,Richmond upon Thames,Robbery,Personal Property,0,2012,10
E01000393,Bexley,Drugs,Drug Trafficking,1,2016,1
E01000602,Brent,Other Notifiable Offences,Other Notifiable,0,2013,7
E01001439,Enfield,Theft and Handling,Other Theft Person,0,2011,7
E01001959,Hammersmith and Fulham,Robbery,Personal Property,0,2008,2
E01003347,Lewisham,Violence Against the Person,Common Assault,0,2010,4
